Unnamed: 0,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2807,Solteiro,1ª fase - Entrada geral,1,Gestão de Publicidade e Marketing,Diurno,Ensino médio,122.0,Portugal,Outro - 11º Ano de Escolaridade,Outro - 11º Ano de Escolaridade,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores","Trabalhadores Qualificados da Indústria, Construção e Artesãos",126.6,sim,0,não,sim,Feminino,não,18,não,0,6,8,6,14.625,0,0,6,9,6,14.142857142857142,0,11.1,0.6,2.02,Enrolled
2808,Solteiro,1ª fase - Entrada geral,1,Jornalismo e Comunicação,Diurno,Ensino médio,123.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,116.7,não,0,não,sim,Feminino,sim,18,não,0,6,6,6,12.166666666666666,0,0,6,8,6,12.666666666666666,0,12.4,0.5,1.79,Graduate
2809,Solteiro,1ª fase - Entrada geral,3,Enfermagem,Diurno,Ensino médio,126.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Técnicos e profissões de nível médio em ciências e engenharia,Operadores de máquinas e instalações fixas,120.1,sim,0,não,sim,Feminino,não,19,não,0,7,12,4,13.375,0,0,7,8,6,12.116666666666667,0,12.4,0.5,1.79,Enrolled
2810,Solteiro,1ª fase - Entrada geral,1,Educação básica (pedagogia),Diurno,Ensino médio,128.0,Portugal,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,124.9,não,0,não,sim,Feminino,sim,19,não,0,6,6,6,12.5,0,0,6,6,6,12.833333333333334,0,12.7,3.7,-1.7,Graduate
2811,Solteiro,Maiores de 23 anos,1,Enfermagem,Diurno,Ensino médio,100.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,"Representantes do Poder Legislativo e dos Órgãos Executivos, Diretores, Directores e Gerentes Executivos",Outra Situação,114.0,sim,0,sim,não,Feminino,não,31,não,0,7,8,5,12.56,0,0,7,8,5,12.56,0,7.6,2.6,0.32,Dropout
2812,Solteiro,2ª fase - Entrada geral,5,Enfermagem,Diurno,Ensino médio,140.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Pessoal Administrativo,Técnicos e Profissões de Nível Intermediário,131.1,sim,0,não,sim,Feminino,não,18,não,0,7,7,7,13.19,0,0,8,8,8,14.23125,0,11.1,0.6,2.02,Graduate
2813,Solteiro,1ª fase - Entrada geral,1,Serviço Social,Diurno,Ensino médio,145.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,129.3,não,0,sim,sim,Feminino,sim,19,não,0,6,11,3,11.0,0,0,6,9,4,11.25,0,10.8,1.4,1.74,Graduate
2814,Solteiro,1ª fase - Entrada geral,1,Animação e Design Multimédia,Diurno,Ensino médio,143.0,Portugal,Ensino Superior - Bacharelado,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Especialistas em Atividades Intelectuais e Científicas,Profissões das Forças Armadas,129.7,sim,0,não,sim,Feminino,não,18,não,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate
2815,Solteiro,2ª fase - Entrada geral,1,Serviço Social,Diurno,Ensino médio,132.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Trabalhadores Não Qualificados,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",120.8,não,0,não,sim,Feminino,sim,19,não,0,6,11,5,11.6,0,0,6,10,6,11.714285714285714,0,15.5,2.8,-4.06,Graduate
2816,Solteiro,1ª fase - Entrada geral,1,Enfermagem,Diurno,Ensino médio,130.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Trabalhadores Não Qualificados,"Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura",135.0,não,0,não,sim,Feminino,não,19,não,0,7,7,6,14.266666666666666,0,0,7,7,6,14.266666666666666,0,7.6,2.6,0.32,Graduate
2817,Solteiro,1ª fase - Entrada geral,1,administração,Diurno,Ensino médio,129.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",117.8,não,0,não,sim,Feminino,sim,19,não,0,5,6,4,11.0,0,0,5,9,4,13.857142857142858,0,10.8,1.4,1.74,Enrolled
2818,Casado,Titulares de outros cursos superiores,1,Serviço Social (noturno),Noturno,Ensino superior — licenciatura,124.4,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Desconhecido,Estudante,Estudante,130.0,não,0,não,sim,Feminino,não,30,não,8,10,11,9,12.666666666666666,0,3,7,7,7,12.428571428571429,1,7.6,2.6,0.32,Graduate
2819,Solteiro,Mudança de curso,1,Jornalismo e Comunicação,Diurno,Ensino médio,127.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores","Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",117.6,sim,0,não,sim,Feminino,não,18,não,0,6,6,0,0.0,0,0,6,10,3,11.0,0,16.2,0.3,-0.92,Enrolled
2820,Solteiro,3ª fase - Entrada geral,6,Enfermagem,Diurno,Ensino médio,144.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Técnicos e Profissões de Nível Intermediário,"Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura",130.8,sim,0,não,sim,Feminino,não,18,não,0,8,11,7,12.771428571428572,0,0,8,11,7,12.771428571428572,0,12.7,3.7,-1.7,Graduate
2821,Solteiro,3ª fase - Entrada geral,5,Medicina Veterinária,Diurno,Ensino médio,121.0,Portugal,Ensino Superior - Doutorado,Ensino Superior - Bacharelado,Especialistas em Atividades Intelectuais e Científicas,Técnicos e Profissões de Nível Intermediário,111.9,sim,0,não,sim,Feminino,não,21,não,0,5,12,0,0.0,3,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout
2822,Solteiro,Titulares de diploma de especialização tecnológica,1,Serviço Social,Diurno,Ensino médio,150.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Pessoal Administrativo,Trabalhadores Não Qualificados,145.9,não,0,não,sim,Feminino,sim,19,não,3,6,6,6,15.5,0,2,6,7,6,13.571428571428571,0,13.9,-0.3,0.79,Graduate
2823,Solteiro,2ª fase - Entrada geral,1,Gestão de Publicidade e Marketing,Diurno,Ensino médio,115.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Pessoal Administrativo,Pessoal Administrativo,109.1,sim,0,não,sim,Feminino,sim,19,não,0,6,7,6,13.285714285714286,0,0,6,9,5,14.6,0,12.4,0.5,1.79,Enrolled
2824,Solteiro,1ª fase - Entrada geral,5,Enfermagem,Diurno,Ensino médio,125.0,Portugal,Ensino Superior - Bacharelado,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Pessoal Administrativo,Instaladores e Operadores de Máquinas e Trabalhadores de Montagem,120.3,sim,0,não,sim,Feminino,não,19,não,0,7,11,5,11.716666666666669,0,0,7,8,5,13.7,0,13.9,-0.3,0.79,Enrolled
2825,Solteiro,2ª fase - Entrada geral,1,Equinicultura,Diurno,Ensino médio,117.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Pessoal Administrativo,Pessoal Administrativo,113.5,sim,0,não,sim,Feminino,não,19,não,0,6,8,6,11.333333333333334,0,0,6,12,4,13.75,0,8.9,1.4,3.51,Dropout
2826,Solteiro,1ª fase - Entrada geral,2,Gestão de Publicidade e Marketing,Diurno,Ensino médio,121.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Pessoal Administrativo,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",135.4,sim,0,não,sim,Feminino,sim,19,não,0,6,6,6,13.333333333333334,0,0,6,10,5,13.4,0,8.9,1.4,3.51,Graduate
2827,Casado,Maiores de 23 anos,1,administração (atendimento noturno),Noturno,Ensino médio,140.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,"Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura",130.2,não,0,não,sim,Feminino,sim,39,não,0,5,13,4,12.333333333333334,0,0,5,14,2,10.0,4,16.2,0.3,-0.92,Graduate
2828,Solteiro,1ª fase - Entrada geral,2,Design de Comunicação,Diurno,Ensino médio,129.0,Portugal,Ensino Superior - Bacharelado,Ensino Superior - Mestrado,Especialistas em Atividades Intelectuais e Científicas,Especialistas em Atividades Intelectuais e Científicas,136.4,sim,0,não,sim,Feminino,não,18,não,0,6,6,6,12.333333333333334,0,0,6,6,6,12.833333333333334,0,7.6,2.6,0.32,Enrolled
2829,Solteiro,2ª fase - Entrada geral,1,Animação e Design Multimédia,Diurno,Ensino médio,130.0,Portugal,Ensino Superior - Bacharelado,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,126.9,sim,0,não,sim,Feminino,não,20,não,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout
2830,Solteiro,2ª fase - Entrada geral,5,administração,Diurno,Ensino médio,131.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Técnicos e Profissões de Nível Intermediário,Profissões das Forças Armadas,119.8,sim,0,não,sim,Feminino,não,19,não,0,5,8,5,12.6,0,0,5,9,4,11.6,0,8.9,1.4,3.51,Graduate
2831,Solteiro,2ª fase - Entrada geral,3,administração,Diurno,Ensino médio,137.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Pessoal Administrativo,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",124.4,sim,0,não,sim,Feminino,não,18,não,0,5,5,5,12.6,0,0,5,5,4,11.0,0,11.1,0.6,2.02,Enrolled
2832,Casado,Maiores de 23 anos,1,Agronomia,Diurno,Ensino médio,150.0,Portugal,Ensino Superior - Bacharelado,Ensino Superior - Bacharelado,Especialistas em Atividades Intelectuais e Científicas,Especialistas em Atividades Intelectuais e Científicas,120.0,não,0,sim,não,Feminino,não,34,não,1,6,10,6,14.333333333333334,0,0,6,9,6,12.833333333333334,0,11.1,0.6,2.02,Enrolled
2833,Solteiro,1ª fase - Entrada geral,2,Gestão de Publicidade e Marketing,Diurno,Ensino médio,117.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,111.8,não,0,não,sim,Feminino,não,22,não,0,5,8,3,12.0,0,0,5,9,2,11.0,1,7.6,2.6,0.32,Enrolled
2834,Solteiro,Maiores de 23 anos,1,Medicina Veterinária,Diurno,Ensino médio,133.1,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,"Trabalhadores Qualificados da Indústria, Construção e Artesãos","Trabalhadores Qualificados da Indústria, Construção e Artesãos",130.0,sim,0,não,sim,Feminino,não,24,não,0,6,7,6,14.857142857142858,0,0,6,10,5,13.6,0,13.9,-0.3,0.79,Graduate
2835,Casado,Mudança de curso,1,administração,Diurno,Ensino médio,130.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",Profissões das Forças Armadas,138.0,não,0,não,sim,Feminino,não,34,não,12,15,17,12,11.916666666666666,0,11,13,13,11,13.181818181818182,0,7.6,2.6,0.32,Graduate
2836,Casado,Maiores de 23 anos,1,administração (atendimento noturno),Noturno,Ensino médio,110.0,Portugal,Desconhecido,Desconhecido,Estudante,Estudante,114.6,sim,0,não,sim,Feminino,não,46,não,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
2837,Casado,Maiores de 23 anos,2,administração,Diurno,Ensino médio,140.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Instaladores e Operadores de Máquinas e Trabalhadores de Montagem,108.0,não,0,não,sim,Feminino,não,50,não,0,5,12,3,13.333333333333334,1,0,5,8,5,12.2,0,9.4,-0.8,-3.12,Enrolled
2838,Solteiro,Maiores de 23 anos,1,administração (atendimento noturno),Noturno,Ensino médio,140.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",140.0,não,0,não,não,Feminino,não,37,não,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout
2839,Solteiro,1ª fase - Entrada geral,2,Medicina Veterinária,Diurno,Ensino médio,148.0,Portugal,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Pessoal Administrativo,Trabalhadores Não Qualificados,134.7,sim,0,não,sim,Feminino,não,18,não,0,6,6,6,17.0,0,0,6,6,6,15.5,0,8.9,1.4,3.51,Graduate
2840,Solteiro,Maiores de 23 anos,1,Medicina Veterinária,Diurno,Ensino médio,130.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,"Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura","Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura",110.0,não,0,não,sim,Feminino,sim,25,não,0,6,13,3,11.666666666666666,0,0,6,14,2,11.333333333333334,0,11.1,0.6,2.02,Enrolled
2841,Casado,Maiores de 23 anos,1,Agronomia,Diurno,Ensino médio,140.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,"Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura",104.8,não,0,não,sim,Feminino,não,46,não,14,19,24,19,12.210526315789474,0,11,13,13,13,11.384615384615383,0,15.5,2.8,-4.06,Graduate
2842,Casado,Maiores de 23 anos,1,Design de Comunicação,Diurno,Ensino médio,160.0,Portugal,Ensino Superior - Bacharelado,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Especialistas em Atividades Intelectuais e Científicas,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",126.5,não,0,não,sim,Feminino,sim,30,não,1,6,8,6,13.0,1,0,6,9,5,12.857142857142858,0,13.9,-0.3,0.79,Graduate
2843,Divorciado,1ª fase - Entrada geral,1,administração (atendimento noturno),Noturno,Ensino médio,130.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,118.1,não,0,sim,não,Feminino,não,37,não,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout
2844,Casado,Maiores de 23 anos,1,administração (atendimento noturno),Noturno,Ensino médio,120.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,119.9,não,0,não,sim,Feminino,não,50,não,0,5,9,2,10.5,0,0,5,7,3,11.0,0,12.7,3.7,-1.7,Enrolled
2845,Solteiro,Titulares de diploma de especialização tecnológica,1,Agronomia,Diurno,Curso de especialização tecnológica,160.0,Portugal,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Trabalhadores Não Qualificados,"Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura",160.0,sim,0,não,sim,Feminino,não,20,não,0,6,7,6,13.571428571428571,0,0,6,9,6,12.714285714285714,0,12.4,0.5,1.79,Graduate
2846,Casado,Maiores de 23 anos,2,odontologia,Diurno,11º ano de escolaridade,133.1,Portugal,Desconhecido,Desconhecido,(em branco),(em branco),100.5,não,0,não,sim,Feminino,não,39,não,0,3,7,1,14.0,0,0,2,4,0,0.0,0,11.1,0.6,2.02,Dropout
2847,Casado,Maiores de 23 anos,1,Jornalismo e Comunicação,Diurno,Ensino básico 3.º ciclo (9.º/10.º/11.º ano) ou equivalente,133.1,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,"Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura",110.0,não,0,não,não,Feminino,não,53,não,0,5,5,0,0.0,0,0,4,5,0,0.0,0,15.5,2.8,-4.06,Dropout
2848,Casado,Transferência,1,administração,Diurno,Ensino médio,100.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,100.0,sim,0,não,sim,Feminino,não,54,não,13,15,20,13,12.461538461538462,1,10,13,13,10,11.1,1,15.5,2.8,-4.06,Dropout
2849,Solteiro,Titulares de diploma de especialização tecnológica,1,Medicina Veterinária,Diurno,Curso de especialização tecnológica,140.0,Portugal,Ensino Superior - Bacharelado,Ensino Superior - Bacharelado,Pessoal Administrativo,Especialistas em Atividades Intelectuais e Científicas,140.0,sim,0,não,sim,Feminino,não,19,não,0,6,8,4,14.4,0,0,6,6,5,13.0,0,13.9,-0.3,0.79,Graduate
2850,Solteiro,3ª fase - Entrada geral,2,Jornalismo e Comunicação,Diurno,Ensino médio,109.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Pessoal Administrativo,Pessoal Administrativo,109.0,sim,0,não,não,Feminino,não,20,não,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout
2851,Solteiro,1ª fase - Entrada geral,3,Jornalismo e Comunicação,Diurno,Ensino médio,130.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Pessoal Administrativo,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",120.9,sim,0,sim,sim,Feminino,não,18,não,0,6,6,6,14.333333333333334,0,0,6,6,6,14.166666666666666,0,8.9,1.4,3.51,Graduate
2852,Solteiro,Titulares de diploma de licenciatura/tecnologo,1,Agronomia,Diurno,Curso técnico superior profissional,130.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Outro pessoal de apoio administrativo,Outro pessoal de apoio administrativo,125.8,não,0,sim,sim,Feminino,não,21,não,7,13,21,11,11.909090909090908,0,5,11,14,11,10.727272727272728,0,8.9,1.4,3.51,Graduate
2853,Solteiro,3ª fase - Entrada geral,3,Design de Comunicação,Diurno,Ensino médio,164.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",Técnicos e Profissões de Nível Intermediário,161.2,sim,0,não,sim,Feminino,não,18,não,1,6,8,6,13.714285714285714,1,0,6,8,6,14.375,0,13.9,-0.3,0.79,Graduate
2854,Solteiro,1ª fase - Entrada geral,1,Enfermagem,Diurno,Ensino médio,125.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Trabalhadores Não Qualificados,Profissões das Forças Armadas,122.0,sim,0,sim,sim,Feminino,não,19,não,0,7,0,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,Dropout
2855,Solteiro,2ª fase - Entrada geral,1,Enfermagem,Diurno,Ensino médio,137.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,127.9,sim,0,não,sim,Feminino,sim,18,não,0,7,10,5,13.46,0,0,7,8,7,12.2375,0,11.1,0.6,2.02,Dropout
2856,Solteiro,1ª fase - Entrada geral,1,Jornalismo e Comunicação,Diurno,Ensino médio,133.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Superior - Bacharelado,Técnicos e Profissões de Nível Intermediário,Técnicos e Profissões de Nível Intermediário,135.8,sim,0,não,sim,Feminino,não,19,não,0,6,6,6,15.0,0,0,6,6,6,13.333333333333334,0,11.1,0.6,2.02,Graduate
2857,Solteiro,1ª fase - Entrada geral,1,Animação e Design Multimédia,Diurno,Ensino médio,163.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Pessoal Administrativo,Técnicos e Profissões de Nível Intermediário,149.7,sim,0,não,sim,Feminino,sim,18,não,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Dropout
2858,Solteiro,1ª fase - Entrada geral,2,Gestão de Publicidade e Marketing,Diurno,Ensino médio,160.0,Portugal,Ensino Superior - Licenciatura,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Pessoal Administrativo,Pessoal Administrativo,137.3,sim,0,não,sim,Feminino,não,19,não,0,6,7,5,13.4,0,0,6,6,5,12.8,0,12.7,3.7,-1.7,Graduate
2859,Divorciado,Mudança de curso,1,Serviço Social (noturno),Noturno,11º ano de escolaridade,133.1,Portugal,Desconhecido,Desconhecido,Estudante,Estudante,106.0,sim,0,não,sim,Feminino,não,48,não,0,6,9,5,13.0,0,0,6,10,4,12.5,0,7.6,2.6,0.32,Enrolled
2860,Divorciado,Mudança de curso,1,Serviço Social,Diurno,Ensino médio,120.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,110.0,não,0,sim,sim,Feminino,não,34,não,0,6,13,4,11.25,0,0,6,8,4,13.75,0,13.9,-0.3,0.79,Graduate
2861,Solteiro,1ª fase - Entrada geral,1,Medicina Veterinária,Diurno,Ensino médio,140.0,Portugal,Ensino Superior - Bacharelado,Ensino Superior - Bacharelado,Especialistas em Atividades Intelectuais e Científicas,Especialistas em Atividades Intelectuais e Científicas,146.4,não,0,não,sim,Feminino,não,18,não,0,5,5,5,12.6,0,0,5,7,5,11.6,0,7.6,2.6,0.32,Graduate
